543	enemy_scorpion_yellow0_single_2	ティータ・イム	てぃーた・いむ	ブロッサムヒル周辺に生息する紅茶好きの害虫。<br>帰巣本能が強く、毎日決まった時間に巣へ戻り、<br>しばらくすると再び巣から出てきて活動を再開する。<br>日に七度の帰巣が確認されており、<br>その都度、巣の中でお茶会を開いていると言う。<br><br>※緊急任務「お茶会は海風に吹かれて」にて登場	サソリ	ブロッサムヒル	543	2	3	10			0
544	enemy_moth_magenta0_single_2	ティー・バグ	てぃー・ばぐ	ブロッサムヒル周辺に生息する害虫。<br>オチャウ・ケー、ティータ・イムと、<br>巣を共にすることが多い。<br>何ともいえない芳醇な香りを放つ鱗粉で有名。<br>それを水に溶かすと、独特の味わいが生まれる。<br>ただ残念なことに、人にとっては有害である。<br><br>※緊急任務「お茶会は海風に吹かれて」にて登場	ガ	ブロッサムヒル	544	2	3	5			0
545	enemy_ant_yellow0_single_2	オツカイシナイント	おつかいしないんと	ブロッサムヒル周辺に生息する害虫。<br>頼まれごとを断れない性格で、今日も誰かのため、<br>忙しなく走り回っている。<br>あくまで善意で行っているらしく、<br>使いっぱしりと侮ることは決して許せない、らしい。<br>善意なので、もちろんお駄賃は不要。<br><br>※緊急任務「お茶会は海風に吹かれて」にて登場	アリ	ブロッサムヒル	545	2	3	1			0
546	raid130000_3	セケンバナームシ	せけんばなーむし	ブロッサムヒル周辺に生息する害虫。<br>常に群れで行動しており、<br>また仲間同士で情報を共有する習性がある。<br>いわば世間話をする害虫であり、<br>仲間同士の絆は非常に強い。<br><br>※緊急任務「お茶会は海風に吹かれて」にて登場	イモムシ	ブロッサムヒル	546	3	3	2			0
547	raid120000_3	イドバタフライカイギ	いどばたふらいかいぎ	ブロッサムヒル周辺に生息する害虫。<br>仲間内での情報共有が大好きで、<br>群れると戦闘よりもコミュニケーションに専念する。<br>一方で、戦闘時はその情報を最大限に活かし、<br>騎士団をおおいに手こずらせる。<br><br>※緊急任務「お茶会は海風に吹かれて」にて登場	チョウ	ブロッサムヒル	547	3	3	12			0
548	raid000002_4	フォシイ・ガーリィ	ふぉしぃ・がーりぃ	古代害虫、大翼のゴウ・ヨーク直属の手下。<br>食欲の化身とも言うべき存在。<br>目の前にある全ての物に牙を立て、食い荒らす。<br>その食欲の強さはミナゥ・バーエよりも遥かに上である。	ハエ	？？？	548	4	8	16			0
549	raid000002_3	フォシィ・クナーイ	ふぉしぃ・くなーい	大翼のゴウ・ヨークの手下であるフォシィ・ガーリィ、<br>そのさらに下位に位置する存在。<br>理性と呼べるものは全くなく、<br>腹が破れるまで、あらゆるものを食い散らかす。	ハエ	？？？	549	3	8	16			0
550	whale008_a_5	大翼のゴウ・ヨーク	たいよくのごう・よーく	正体不明の古代害虫。<br>その形状からタネホシードーの祖先と思われるが、<br>詳しいことはよく分かっていない。<br>今まで登場した古代害虫とも明らかに異なっており、<br>特にその耐久力と生命力は驚異的。<br>クジラ艇の攻撃をどれだけ食らっても、<br>その大翼は羽ばたくことを遂にやめなかった。	ハエ	？？？	550	5	8	16			0
551	enemy_stagbeetle_magenta0_single_2	クワガッサン	くわがっさん	ベルガモットバレーの森林地帯に生息している害虫。<br>パリっとした表皮で、フワフワの中身を守っている。<br>その薄く輝く紫色の表皮は美しいの一言で、<br>触ってもスベスベで気持ちいい。	クワガタムシ	ベルガモットバレー	551	2	4	7			0
552	enemy_mantis_red0_single_3	ミリオンラベル	みりおんらべる	精鋭の花騎士達が集うブレーメン防衛基地跡に現れた、<br>極限指定害虫の取り巻き。<br>切れ味は悪いが、とにかく頑丈な刃を両手に持ち、<br>まるで鈍器のように敵を打ち倒す。<br>ハートレススパインは赤の、<br>アズールエンプレスは青の、<br>デザートモナークは黄の、<br>バッドシティンガーは紫の種と共に出現した。	カマキリ	コダイバナ	552	3	6	4			0
553	raid130001_4	ハートレススパイン	はーとれすすぱいん	精鋭の花騎士達が集うブレーメン防衛基地跡に現れた、<br>極限指定害虫。<br>鋼に覆われたかのような硬い体躯を持ち、<br>肉体を活かした回転突進は脅威の一言。<br>回転中は辺りの地面を抉り取るため、<br>飛び散る岩石により近づくことも困難。<br>唯一の弱点は、その蒼い目である。	イモムシ	コダイバナ	553	4	6	2			0
554	raid010001_4	アズールエンプレス	あずーるえんぷれす	精鋭の花騎士達が集うブレーメン防衛基地跡に現れた、<br>極限指定害虫。<br>体全体から常に魔力を放出しており、<br>青光りする姿は見とれてしまうほど美しい。<br>だが、美しい外見とは裏腹に性格は極めて好戦的で、<br>魔力を有した刃は一瞬で相手を凍らせる程に冷たく、<br>とりわけ接近戦では脅威となる。	アリ	コダイバナ	554	4	6	1			0
555	raid120002_4	デザートモナーク	でざーともなーく	精鋭の花騎士達が集うブレーメン防衛基地跡に現れた、<br>極限指定害虫。<br>羽から舞い散る鱗粉には、<br>植物を枯らす成分が含まれており、<br>大地を草一つない死地へと変貌させてしまう。<br>そのため発見後、至急の対処が必要となる。	チョウ	コダイバナ	555	4	6	12			0
556	raid020003_4	バッドスティンガー	ばっどすてぃんがー	精鋭の花騎士達が集うブレーメン防衛基地跡に現れた、<br>極限指定害虫。<br>暗紫色の体内には複数の毒を有し、<br>症状からの判別が困難なため、解毒も難しい。<br>また毒は液状だけでなく、気化させることも可能。<br>獲物は知らないうちに毒に侵されることになる。	ハチ	コダイバナ	556	4	6	17			0
557	boss_mantis_event210_white_all_4	白銀の凶刃	はくぎんのきょうじん	精鋭の花騎士達が集うブレーメン防衛基地跡に現れた、<br>極限指定害虫。<br>品位すら感じさせる白銀の見た目と同様、<br>一対一の正々堂々とした戦いを好む。<br>相手の力量を計るようなことはせず、<br>自分の前に立つ者には等しく全力で襲いかかる。<br>そして敗れると、どこか満足そうな顔をすると言う。	カマキリ	コダイバナ	557	4	6	4			0
558	enemy_chrysalis_magenta0_single_2	ショ・トーン	しょ・とーん	リリィウッド、特に森林地帯の奥深くに生息する害虫。<br>春から秋の間は木の上で寝ており、<br>初冬になると活動を始める変わりもの。<br>ゆっくりと動くが、これは獲物を油断させるため。<br>獲物が近づいてくると、急加速して噛み付く。<br><br>※緊急任務「雪降る森の贈り物」にて登場	ミノムシ	リリィウッド	558	2	5	18			0
559	enemy_caterpillar_blue0_single_2	コガラ・シーン	こがら・しーん	リリィウッドの森林地帯に生息する害虫。<br>普段は巣の中にじーっと籠っているが、<br>木枯らしが吹き始める晩秋になると、<br>巣から出てきて、活動を行う。<br>その光景は、冬の訪れを伝える風物詩。<br><br>※緊急任務「雪降る森の贈り物」にて登場	ケムシ	リリィウッド	559	2	5	8			0
560	enemy_slug_yellow0_single_2	ハツユ・キーン	はつゆ・きーん	リリィウッドとウィンターローズの境目に生息する。<br>初雪が舞う頃にひょっこりと現れ、<br>主に冬の間、活発的に動き回る。<br>誰も踏み入れていない新雪を好み、<br>足あとを残すことに命を燃やしている。<br>その邪魔をすると襲い掛かってくるので注意。<br><br>※緊急任務「雪降る森の贈り物」にて登場	ナメクジ	リリィウッド	560	2	5	15			0
561	enemy_fly_red0_single_2	シ・モヤケー	し・もやけー	リリィウッド周辺に生息する害虫。<br>春から秋にかけては黄色い見た目だが、<br>冬になると赤く変色する。<br>これは寒さによる炎症と言われているが、<br>それでも外で駆け回る元気な害虫。<br><br>※緊急任務「雪降る森の贈り物」にて登場	ハエ	リリィウッド	561	2	5	16			0
562	event48_c_2	フィギュアンティス	ふぃぎゅあんてぃす	水たまりに氷が張ると、どこからともなく現れ、<br>その小さな氷上で楽しそうに舞う害虫。<br>紅葉や木の枝で赤いドレスを再現し、<br>まさに心は、銀盤を舞う踊り子のよう。<br>上半身を大きく反らせて滑る様は美しく、<br>危険と知りながら接近してしまう者もいるほど。<br><br>※緊急任務「雪降る森の贈り物」にて登場	カマキリ	リリィウッド	562	2	5	4			0
563	event48_a_3	スノーピオン	すのーぴおん	リリィウッド周辺、主に雪山に生息する害虫。<br>本来は脅威な害虫のはずなのだが、<br>背中の雪だるまのせいで動きは鈍く、<br>いまひとつ緊張感が伝わってこない。<br>雪だるまの中には人を模した型のものもあるが、<br>そのモデルには諸説ある。<br>ダジャレを嫌う傾向にあり、<br>討伐時は武器よりもネタのストックが大事。<br><br>※緊急任務「雪降る森の贈り物」にて登場	サソリ	リリィウッド	563	3	5	10			0
564	event48_b_3	ユキンコバエ	ゆきんこばえ	リリィウッド周辺、主に雪山に生息する害虫。<br>元々は寒いのが苦手だったが、<br>人里から盗んだ雪ん子の衣装を羽織ったところ、<br>その温かさに感動し、以来、愛用している。<br>冬以外の季節には常に暑そうにしているが、<br>それでも脱がないのには何か訳が……？<br><br>※緊急任務「雪降る森の贈り物」にて登場	ハエ	リリィウッド	564	3	5	16			0
565	enemy_scorpion_red0_single_3	レギオン・セル	れぎおん・せる	コダイバナ周辺に突如として現れた、極限指定害虫。<br>極めて凶暴な性格と高い集団性を有し、<br>複数の種が軍団を形成する様から、その名がついた。<br>群れを成しての無秩序な破壊活動を行い、<br>建築物を中心に数多くの被害が報告されている。	様々	コダイバナ	565	3	6	19			0
566	raid000000_3	フィアープレデター	ふぃあーぷれでたー	コダイバナ周辺に現れた、極限指定害虫。<br>個の能力もさることながら極めて高い集団性を有し、<br>複数の種が一定の距離を取りながら監視を行い、<br>巣に近づこうとするもの全てを排除する。<br>経験の浅い花騎士では近づくことすら難しい。	様々	コダイバナ	566	3	6	19			0
567	raid080000_4	ディ・アグリッサー	でぃ・あぐりっさー	コダイバナ周辺に現れた、極限指定害虫。<br>逞しく成長した尻尾が特徴。<br>動きは鈍いが、極めて高い攻撃力を持ち、<br>頑強な尻尾を用いての突刺攻撃で、<br>名だたる花騎士たちを打ち倒していった。<br>その威力から「死神」の異名で恐れられ、<br>今なお恐怖と共に語り継がれている。	サソリ	コダイバナ	567	4	6	10			0
568	enemy_hopper_red0_single_3	インベーダー・セル	いんべーだー・せる	コダイバナ周辺に現れた、極限指定害虫。<br>極めて高い凶暴性を持ち、自らは決まった巣を持たず、<br>他の害虫の生息地を襲って根城にしてしまう。<br>特定の個体を指す名称というよりは、<br>侵略能力を向上させるために協力しあっている、<br>複数種の害虫からなる群れをこう呼ぶ。	様々	コダイバナ	568	3	6	19			0
569	event34_a_4	レギオンロード	れぎおんろーど	コダイバナ周辺に現れた、極限指定害虫。<br>極めて高い知能と集団性を持つ群れの総称でもある。<br>確認されている限りでは<br>アリ、ハチ、サソリ、チョウが存在し、<br>種族の概念を越えたその結束は非常に堅い。<br>それぞれが従える手下の数もまた多く、<br>「討伐」という意識で臨めば生きては帰れない。<br>それは「戦争」と呼ぶべきである。	様々	コダイバナ	569	4	6	19			0
570	event32_a_4	ディ・ユーサーパー	でぃ・ゆーさーぱー	コダイバナ周辺に現れた、極限指定害虫。<br>前足部分が鋭利に進化した大きな鎌が特徴で、<br>生半可な武器では受けることすら不可能。<br>仲間との連携も得意で、囲まれると極めて危険。<br>また高い侵略性と好戦的な性格を併せ持ち、<br>専門家も共存の可能性は皆無だと断言している。	カマキリ	コダイバナ	570	4	6	4			0
571	enemy060001_2	カマーン	かまーん	リリィウッド周辺に生息する害虫。<br>鎌をクイックイッと顔に向ける独特な動きで、<br>対峙する者のイライラを誘い、<br>突っ込んできた相手を絶妙なカウンターで仕留める。<br>安易な挑発には乗らず、<br>おおらかな心をもって挑むのが定石。<br><br>※緊急任務「尊い思い出のために」にて登場	カマキリ	リリィウッド	571	2	5	4			0
572	enemy020000_2	ハリキラーン	はりきらーん	リリィウッド周辺に生息する害虫。<br>常に張り切って飛び回るので、捉えるのが難しい。<br>一方、カーブを曲がるのが下手という弱点があり、<br>入り組んだ場所では自滅することも。<br><br>※緊急任務「尊い思い出のために」にて登場	ハチ	リリィウッド	572	2	5	17			0
573	raid150003_3	改虫バッサイダー	かいちゅうばっさいだー	リリィウッド周辺に生息する害虫。<br>昔は人の草刈りを手伝う益虫だったが、<br>突然、森林を破壊する害虫と化してしまった。<br>多くの山から緑を奪い、人々を苦しめている。<br><br>※緊急任務「尊い思い出のために」にて登場	クモ	リリィウッド	573	3	5	6			0
574	raid130001_3	チャンピオンケムス	ちゃんぴおんけむす	リリィウッド周辺に生息する害虫。<br>深紅に輝く屈強な体躯を持ち、<br>回転による攻撃は、あらゆるものをなぎ倒す。<br>まさにチャンピオンの名に相応しい強さを誇るが、<br>その自信ゆえに、スキも大きい。<br><br>※緊急任務「尊い思い出のために」にて登場	ケムシ	リリィウッド	574	3	5	8			0
575	enemy060001_2	カマテーチョ	かまてーちょ	リリィウッド周辺に生息する害虫。<br>害虫としてあまり脅威ではないが、<br>かと言って無視すると拗ねたような行動を取り、<br>死角を突くなど、嫌らしい攻撃を仕掛けてくる。<br>適度な距離感をもって、やっつけよう。<br><br>※緊急任務「尊い思い出のために」にて登場	カマキリ	リリィウッド	575	2	5	4			0
576	raid150003_3	殺戮虫ハカイダー	さつりくちゅうはかいだー	殺戮虫の異名を持つ凶暴な害虫。<br>視界に入る生き物すべてを追跡・攻撃する。<br>何があろうと獲物を諦めることはなく、<br>死ぬまで戦うことをやめない。<br>その性格は、まさに殺戮虫の異名に相応しい。<br><br>※緊急任務「尊い思い出のために」にて登場	クモ	リリィウッド	576	3	5	6			0
577	enemy040003_2	イモムー	いもむー	ブロッサムヒル周辺に生息する害虫。<br>夜行性で、日中は木陰等の暗い所で過ごしている。<br>その体には常に美しい紫の炎を宿しており、<br>暗闇に妖しく浮かび上がり、獲物を誘う。<br><br>※緊急任務「夜の輝きに感謝を込めて」にて登場	イモムシ	ブロッサムヒル	577	2	3	2			0
578	enemy020000_2	キラリンナイト	きらりんないと	ブロッサムヒル周辺に生息する害虫。<br>光に集まる習性をもっており、<br>特に宝石の放つ光を好む。<br>このため宝石商が襲われることが多く、<br>単純な被害額の面で見れば、<br>数いる害虫でも上位に位置する。<br><br>※緊急任務「夜の輝きに感謝を込めて」にて登場	ハチ	ブロッサムヒル	578	2	3	17			0
579	raid080001_3	サイレンサソーリー	さいれんさそーりー	ブロッサムヒル周辺に生息する害虫。<br>頑丈な表皮と巨大な体を併せ持ち、<br>音もなく獲物へと近づく様から名付けられた。<br>主に水辺の岩場に擬態しているが、<br>遠目にはほとんど判別不可能。<br>出現報告のある水辺には近づく際には、<br>細心の注意を払う必要がある。<br><br>※緊急任務「夜の輝きに感謝を込めて」にて登場	サソリ	ブロッサムヒル	579	3	3	10			0
580	enemy_ant_blue0_single_2	ヨテイアリ	よていあり	ウィンターローズ周辺に生息する害虫。<br>決まった時間になると、突如姿を消してしまう。<br>特にクリスマスの夜のフットワークは異常で、<br>戦闘の途中でいなくなることもあり、<br>どこへ消えたかと思えば、<br>同種の害虫とイチャイチャしているのである。<br><br>※緊急任務「クリスマス・パーティー」にて登場	アリ	ウィンターローズ	580	2	1	1			0
581	enemy_dragonfly_blue0_single_2	デートンボ	でーとんぼ	ウィンターローズ周辺に生息する害虫。<br>繁殖期には二匹並んで、仲睦まじく飛ぶ。<br>二匹の時間を邪魔されることを何より嫌い、<br>ちょっかいを出してきた相手は徹底的に攻撃する。<br>ただし、別れるときは呆気ないらしい。<br><br>※緊急任務「クリスマス・パーティー」にて登場	トンボ	ウィンターローズ	581	2	1	14			0
582	enemy_bee_blue0_single_2	トテモサビィ・シィ	とてもさびぃ・しぃ	ウィンターローズ周辺に生息する害虫。<br>どんなときでも一匹で行動し、<br>その哀愁溢れる姿は、美学すら感じさせる。<br>しかし、人・害虫を問わずカップルを憎んでおり、<br>見つけると物凄い勢いで襲いかかる。<br><br>※緊急任務「クリスマス・パーティー」にて登場	ハチ	ウィンターローズ	582	2	1	17			0
583	enemy_slug_blue0_single_2	ロンリマース	ろんりまーす	ウィンターローズ周辺に生息する害虫。<br>主にクリスマスの時期になると人里の近くに現れ、<br>パーティーを見かけると襲いかかる。<br>孤独の中で研ぎ澄ました刃は鋭く強いが、<br>挑発など、精神に来る攻撃には極めて脆い。<br><br>※緊急任務「クリスマス・パーティー」にて登場	ナメクジ	ウィンターローズ	583	2	1	15			0
584	event49_c_2	テツダイマンティス	てつだいまんてぃす	ウィンターローズ周辺に生息する害虫。<br>消費期限を過ぎたケーキを売り歩いており、<br>買わない客には顔面に向けてケーキを投げつける。<br>わずかでも体内に入ると食中毒を起こすので、<br>口に入らないよう注意が必要。<br><br>※緊急任務「クリスマス・パーティー」にて登場	カマキリ	ウィンターローズ	584	2	1	4			0
585	event49_a_3	チョウ・クリスモス	ちょう・くりすもす	ウィンターローズ周辺に生息する害虫。<br>パーティー帽を被り、緑色の色鮮やかな羽を持つ。<br>その特徴的な見た目のせいか、<br>クリスマスの夜にはチョウ・クリスモスを囲み、<br>害虫たちのパーティーが行われている、とか。<br><br>※緊急任務「クリスマス・パーティー」にて登場	チョウ	ウィンターローズ	585	3	1	12			0
586	event49_b_3	チョウ・オジサンタ	ちょう・おじさんた	ケムルオジサンが進化した姿。<br>立派なヒゲをたくわえ、優しいおじさんのようだが、<br>その動きは素早く、一瞬で敵の背後を取る。<br>クリスマスの夜にのみ現れ、暴れまわることから、<br>「悪い子にはクリスマスに邪悪なオジサンが来る」<br>という、都市伝説の元ネタとなった。<br><br>※緊急任務「クリスマス・パーティー」にて登場	チョウ	ウィンターローズ	586	3	1	12			0
587	enemy_mantis_red0_single_2	レッドチェイサー	れっどちぇいさー	スプリングガーデンの各地に生息する害虫で、<br>一匹の戦闘力はあまり高くない。<br>ただし繁殖力が高く、瞬く間に群れを作るので、<br>花騎士たちもその対応には苦慮している。<br>騎士団と戦闘を行う際には、<br>赤いものを身に着けている者や、<br>部隊のリーダー的存在を好んで襲う。	カマキリ	スプリングガーデン各地	587	2	8	4			0
588	enemy_ladybug_blue0_single_2	ブルーチェイサー	ぶるーちぇいさー	スプリングガーデンの各地に生息する害虫で、<br>一匹の戦闘力はあまり高くない。<br>ただし繁殖力が高く、瞬く間に群れを作るので、<br>花騎士たちもその対応には苦慮している。<br>騎士団と戦闘を行う際には、<br>青いものを身に着けている者や、<br>部隊のサブリーダー的存在、クールな者を好んで襲う。	テントウムシ	スプリングガーデン各地	588	2	8	13			0
589	enemy_scorpion_yellow0_single_2	イエローチェイサー	いえろーちぇいさー	スプリングガーデンの各地に生息する害虫で、<br>一匹の戦闘力はあまり高くない。<br>ただし繁殖力が高く、瞬く間に群れを作るので、<br>花騎士たちもその対応には苦慮している。<br>騎士団と戦闘を行う際には、<br>黄色いものを身に着けている者や、<br>部隊のムードメーカー的存在、<br>カレーを食べた直後の者を好んで襲う。	サソリ	スプリングガーデン各地	589	2	8	10			0
590	raid150003_3	ブラックチェイサー	ぶらっくちぇいさー	スプリングガーデンの各地に生息する害虫で、<br>一匹の戦闘力はあまり高くない。<br>ただし繁殖力が高く、瞬く間に群れを作るので、<br>花騎士たちもその対応には苦慮している。<br>騎士団と戦闘を行う際には、<br>黒いものを身に着けている者や、<br>部隊のはみ出し者、<br>過去に何か背負っている者を好んで襲う。	クモ	スプリングガーデン各地	590	3	8	6			0
591	enemy100002_2	カブットル虫	かぶっとるむし	自らの前に立たれることを何よりも嫌い、<br>角を用いて徹底的に排除する害虫。<br>すべては金色に輝く体を自慢するため。<br>極度のナルシスト害虫である。<br><br>※緊急任務「尊い思い出のために」にて登場	カブトムシ	リリィウッド	591	2	5	3			0
592	enemy030000_2	トントンボー	とんとんぼー	ハサミ状の尾で木を手当たり次第に伐採する害虫。<br>元は益虫で、雑草刈りや材木の加工を手伝っていた。<br>その頃の習性の名残か、<br>人が建てた建造物を巣にすることが多い。<br><br>※緊急任務「尊い思い出のために」にて登場	トンボ	リリィウッド	592	2	5	14			0
593	enemy100002_3	カブットル・ガーナ	かぶっとる・がーな	自らの前に立たれることを何よりも嫌い、<br>すぐさま横へと移動する害虫。<br>また、その際に被っていた相手に対して、<br>全速力で突っ込んでいく。<br>その強烈な突っ込みは、まさに一撃必殺である。<br><br>※緊急任務「尊い思い出のために」にて登場	カブトムシ	リリィウッド	593	3	5	3			0
594	raid060010_3	ボウガイダー1号	ぼうがいだーいちごう	熱い心と圧倒的なカリスマ性、<br>そして様々な手段で人々の生活を妨害する害虫。<br>力の害虫と呼ばれるほどの腕力も驚異的。<br><br>※緊急任務「尊い思い出のために」にて登場	カマキリ	リリィウッド	594	3	5	4			0
595	raid060010_3	ボウガイダー2号	ぼうがいだーにごう	1号にはない陽気さで、<br>颯爽と人々の生活を妨害する害虫。<br>技の害虫と呼ばれるほどの、<br>豊富な技のバリエーションも驚異的。<br><br>※緊急任務「尊い思い出のために」にて登場	カマキリ	リリィウッド	595	3	5	4			0
596	enemy100002_2	カブットル・ネン	かぶっとる・ねん	自らの前に立たれることを何よりも嫌い、<br>前に立つ者は味方であっても攻撃を仕掛ける害虫。<br>まず相手の隣に立ち、<br>絶妙な角度と速度で敵をツノで叩く。<br>そのキレのよさは惚れ惚れするほどで、<br>思わず見惚れるものがいるという。<br><br>※緊急任務「尊い思い出のために」にて登場	カブトムシ	リリィウッド	596	2	5	3			0
597	raid120002_3	改虫王タベルゾ	かいちゅうおうたべるぞ	常に何かを口にしている大食いな害虫で、<br>街の非常食を保管する蔵が一晩で食い荒らされた、<br>大胆にも騎士団の貯蔵庫に侵入した等の報告がある。<br>しかし、たまに食べ過ぎでお腹を壊しているらしい。<br><br>※緊急任務「尊い思い出のために」にて登場	ガ	リリィウッド	597	3	5	5			0
598	raid130000_3	パパイモムー	ぱぱいもむー	緑色の大きな体躯を持つ害虫。<br>日中は草陰に隠れ、ほとんど活動しない。<br>高速回転しながらの体当たりは威力十分で、<br>直撃すれば大ダメージを受けることは必至である。<br>その回転力の源は家族サービス精神らしく、<br>まともに見ていられないほどよく回る。<br><br>※緊急任務「夜の輝きに感謝を込めて」にて登場	イモムシ	ブロッサムヒル	598	3	3	2			0
599	enemy040003_2	サツマ・イモムー	さつま・いもむー	特殊な光虫と常に行動を共にしている害虫。<br>戦闘能力はそれほど高くないが、<br>光虫の放つ光に紛れ、死角から襲い掛かってくる。<br>しかし、光虫がいなくなると、<br>途端に夜道で迷子になってしまうようだ。<br><br>※緊急任務「夜の輝きに感謝を込めて」にて登場	イモムシ	ブロッサムヒル	599	2	3	2			0
600	raid080001_3	知恵の光虫	ちえのこうちゅう	装飾品に加工できる特殊なタネを集める習性があり、<br>多くの人がその存在を追っているという害虫。<br>姿はごく普通の害虫と変わらないので、<br>見つけるのは非常に難しいが、<br>夜になると体全体が光り、見つけ易くなる。<br><br>※緊急任務「夜の輝きに感謝を込めて」にて登場	サソリ	ブロッサムヒル	600	3	3	10			0
601	raid080001_3	叡智の夜光虫	えいちのやこうちゅう	全身が光り輝く不思議な害虫。<br>夜でも周りを明るく照らすほどの光量を持つ。<br>幻想的な光に覆われているが、<br>その体は恐るべき強度を誇り、<br>生半可な武器では傷一つ付けられない。<br>また、その光は仲間の害虫を呼び寄せる効果もあり、<br>暗闇に群れを連ねるその様はまさに百鬼夜行である。<br><br>※緊急任務「夜の輝きに感謝を込めて」にて登場	サソリ	ブロッサムヒル	601	3	3	10			0
602	enemy_mantis_yellow0_single_2	シワンティス	しわんてぃす	幼い害虫たちの教育を行う立場にある害虫だが、<br>ある時期になるとそれを放棄し、<br>せわしなく人を襲うようになる。<br>足の速さも何倍にもなり、<br>スプリングガーデン中を走り回ると言う。<br><br>※緊急任務「鐘つき餅つき運のツキ！？」にて登場	カマキリ	ウィンターローズ	602	2	1	4			0
603	enemy_moth_magenta0_single_2	オオソウージャ	おおそうーじゃ	益虫だったころは、年の瀬の大掃除を手伝っていた。<br>その習性が残っているのか、<br>主に街中の掃除が済んでいない場所を襲撃する。<br>そして、そこに住んでいた人たちごと、<br>綺麗さっぱり跡形もなく掃除してしまう。<br><br>※緊急任務「鐘つき餅つき運のツキ！？」にて登場	ガ	ウィンターローズ	603	2	1	5			0
604	enemy_greencaterpillar_red0_single_2	ネンマ・ツネムシ	ねんま・つねむし	年末年始にかけて活動が活発になり、<br>討伐対象となることも一気に増える害虫。<br>その出現タイミングのせいで、<br>花騎士の仕事始めの定番として認知されている。<br><br>※緊急任務「鐘つき餅つき運のツキ！？」にて登場	イモムシ	ウィンターローズ	604	2	1	2			0
605	enemy_slug_blue0_single_2	オオミソルミーカ	おおみそるみーか	年の暮れの一番忙しい時期に目撃され、<br>花騎士たちの一年の討伐締めとなることも多い害虫。<br>討伐にもたついていたら年を越してしまった、<br>なんてことにならないよう、速やかに対処するのが吉。<br><br>※緊急任務「鐘つき餅つき運のツキ！？」にて登場	ナメクジ	ウィンターローズ	605	2	1	15			0
606	event50_a_3	ガルァガルァグーモ	がるぁがるぁぐーも	年末の時期に目撃情報が増え、<br>元旦を境にして目撃情報が激減する害虫。<br>頭部には大量の鈴がついており、<br>赤い体と合わせて新年を祝う縁起物として重宝され、<br>討伐に成功すると幸運が訪れるとも言われる。<br><br>※緊急任務「鐘つき餅つき運のツキ！？」にて登場	クモ	ウィンターローズ	606	3	1	6			0
607	enemy_greencaterpillar_red0_single_3	オオイソガシ	おおいそがし	イソガシに輪をかけて忙しい害虫。<br>なぜ忙しいのか、何に忙しいのか、<br>それを考える暇もないほどに忙しいようだ。<br>しかし、彼らは自由や時間を手に入れるために<br>忙しく活動しているわけではない。<br>忙しい生活そのものが、彼らの存在意義なのである。<br><br>あぁ、今日も一日が終わる。<br><br>※緊急任務「鐘つき餅つき運のツキ！？」にて登場	イモムシ	ウィンターローズ	607	3	1	2			0
608	enemy_moth_yellow0_single_2	おショウ蛾ッ	おしょうがっ	普段は森の奥の方に生息しているが、<br>お正月になると街中へと降りてくる害虫。<br>餅が大好物だが、喉に詰まらせることが多く、<br>対策として地面に餅をバラ撒く騎士団もいるという。<br><br>※緊急任務「鐘つき餅つき運のツキ！？」にて登場	ガ	ウィンターローズ	608	2	1	5			0
609	event50_c_2	3匹DEハシラァント	さんびきではしらぁんと	黄、赤、青のシャツを着用し、謎のたすきをかけ、<br>全てのものをなぎ倒しながら疾走する害虫。<br>走りを邪魔する者への攻撃性もさることながら、<br>その絆の強さも有名で、<br>連携攻撃を避けるのは至難の業である。<br><br>※緊急任務「鐘つき餅つき運のツキ！？」にて登場	アリ	ウィンターローズ	609	2	1	1			0
610	event50_b_3	チョーチョ・メデタイ	ちょーちょ・めでたい	益虫だった頃は年明けを伝えていた害虫。<br>その名残からか、今でも年明けになると、<br><br>＼ニュゥゥゥィャァァァアアアアアアア！！！！／<br><br>と叫ぶ声が各地で観測されており、<br>年明けの報せとして広く知られている。<br>今年もどうぞよろしくお願い致します。<br><br>※緊急任務「鐘つき餅つき運のツキ！？」にて登場	チョウ	ウィンターローズ	610	3	1	12			0
611	enemy_moth_red0_single_2	マンジュ	まんじゅ	秋の時期になると、甘い果実を求めて現れる害虫。<br>その中でも特に餡を好物としており、<br>街の菓子店への被害が多発するようになった。<br>その結果、体から甘い香りを発するようになり、<br>紅葉色がかった見た目もあいまって、<br>とある菓子に似ていると言われている。<br><br>※緊急任務「山と紅葉と食いしん坊」にて登場	ガ	ベルガモットバレー	611	2	4	5			0
612	enemy_caterpillar_blue0_single_2	アーゲー	あーげー	その見た目から、<br>硬い体躯を有するように思われがちだが、<br>ベルガモットバレーの豊潤な恵みにより、<br>中身は意外と肥えている。<br>外はサクサク、中はフワフワな害虫。<br><br>※緊急任務「山と紅葉と食いしん坊」にて登場	ケムシ	ベルガモットバレー	612	2	4	8			0
613	enemy_moth_yellow0_single_2	テンプリ	てんぷり	秋の季節になると森に現れる害虫。<br>繁殖期にはパチパチと油が飛ぶ時のような、<br>独特の鳴き声を発する。<br>その音を天ぷらを揚げている人だと誤認し、<br>近づいた結果、襲われる被害が後を絶たない。<br><br>※緊急任務「山と紅葉と食いしん坊」にて登場	ガ	ベルガモットバレー	613	2	4	5			0
