_enableFlag	_enableValue	_bookId	_name	_bookNum	_languageOfFlower	_secondSceneOpenFlag	_secondDateSceneOpenFlag	_heartFlag	0x9	0xa	_deleteFlag	0xc
1		374	ススキ	339	活力、勢力、生命力、他	1	0	0	2017-06-20 00:00:00	2017-06-20 00:00:00	0	2017-06-20 00:00:00
1		375	ギンバイソウ	340	平和、愛のささやき	1	0	0	2017-06-20 00:00:00	2017-06-20 00:00:00	0	2017-06-20 00:00:00
1		376	フェンネル	341	賞賛、力量、強い意志、他	1	0	0	2017-07-14 00:00:00	2017-07-14 00:00:00	0	2017-07-14 00:00:00
1		377	クレソン	342	安定、忍耐力、順調、他	1	0	0	2017-07-14 00:00:00	2019-06-11 00:00:00	0	2019-06-11 00:00:00
1		378	クコ	343	誠実、過去を水に流す、他	1	0	0	2017-07-14 00:00:00	2017-07-14 00:00:00	0	2017-07-14 00:00:00
1		379	モケ	344	熱情、先駆者、他	0	0	0	2017-07-14 00:00:00	2017-07-14 00:00:00	0	2017-07-14 00:00:00
1		380	ヘリオトロープ	345	献身的な愛、献身、夢中、他	1	0	0	2017-08-01 00:00:00	2017-08-01 00:00:00	0	2017-08-01 00:00:00
1		381	ハゼラン	346	真心、永遠にあなたのもの	1	0	0	2017-08-01 00:00:00	2017-08-01 00:00:00	0	2017-08-01 00:00:00
1		382	オミナエシ	347	約束を守る、あの人が気がかり、他	1	0	0	2017-08-01 00:00:00	2017-08-01 00:00:00	0	2017-08-01 00:00:00
1		383	エケベリア	348	穏やか、優美な、風雅な、逞しい	1	0	0	2017-08-01 00:00:00	2017-08-01 00:00:00	0	2017-08-01 00:00:00
1		384	トレニア	349	ひらめき、温和、愛嬌、可憐	1	0	0	2017-08-01 00:00:00	2020-07-07 00:00:00	0	2020-07-07 00:00:00
1		385	カウスリップ	350	豊かさに恵まれる、憂愁、他	1	0	0	2017-08-08 00:00:00	2017-08-08 00:00:00	0	2017-08-08 00:00:00
1		386	コマクサ	351	高嶺の花、誇り、気高い心、他	1	0	0	2017-08-08 00:00:00	2017-08-08 00:00:00	0	2017-08-08 00:00:00
1		387	ミスミソウ	352	自信、信頼、優雅、高貴、他	1	0	0	2017-08-08 00:00:00	2017-08-08 00:00:00	0	2017-08-08 00:00:00
1		388	ロベリア	353	人目につく、強い個性と指導力、他	1	0	0	2017-08-08 00:00:00	2017-08-08 00:00:00	0	2017-08-08 00:00:00
1		389	アネモネ	354	儚い夢、薄れゆく希望、他	1	0	0	2017-08-30 00:00:00	2017-08-30 00:00:00	0	2017-08-30 00:00:00
1		390	シクラメン	355	内気、はにかみ	1	0	0	2017-08-30 00:00:00	2017-08-30 00:00:00	0	2017-08-30 00:00:00
1		391	カトレア	356	魔力、成熟した魅力	1	0	0	2017-08-30 00:00:00	2017-08-30 00:00:00	0	2017-08-30 00:00:00
1		392	ミズバコパ	357	美麗	1	0	0	2017-08-30 00:00:00	2017-08-30 00:00:00	0	2017-08-30 00:00:00
1		393	ワレモコウ	358	変化、愛慕	1	0	0	2017-09-12 00:00:00	2017-09-12 00:00:00	0	2017-09-12 00:00:00
1		394	アカバナスイレン	359	遠ざかった愛、滅亡	1	0	0	2017-09-12 00:00:00	2017-09-12 00:00:00	0	2017-09-12 00:00:00
1		395	ミント	360	美徳、かけがえのない時間	1	0	0	2017-09-12 00:00:00	2017-09-12 00:00:00	0	2017-09-12 00:00:00
1		396	ホシクジャク	361	復活の喜び、熱情、恋の年頃	1	0	0	2017-09-12 00:00:00	2017-09-12 00:00:00	0	2017-09-12 00:00:00
1		397	イフェイオン	362	悲しい別れ、恨み、他	1	0	0	2017-09-12 00:00:00	2017-09-12 00:00:00	0	2017-09-12 00:00:00
1		398	エキナセア	363	深い愛、ただよう品格、他	1	0	0	2017-09-26 00:00:00	2017-09-26 00:00:00	0	2017-09-26 00:00:00
1		399	ホップ	364	希望、信じる心、天心爛漫、他	1	0	0	2017-09-26 00:00:00	2017-09-26 00:00:00	0	2017-09-26 00:00:00
1		400	エノテラ	365	自由な心、無言の愛、他	1	0	0	2017-09-26 00:00:00	2017-09-26 00:00:00	0	2017-09-26 00:00:00
1		401	スズシロ	366	潔白、適応力	1	0	0	2017-09-26 00:00:00	2017-09-26 00:00:00	0	2017-09-26 00:00:00
1		402	ワルナスビ	367	欺瞞、悪戯	1	0	0	2017-10-11 00:00:00	2017-10-11 00:00:00	0	2017-10-11 00:00:00
1		403	ラークスパー	368	信頼、生意気、陽気、他	1	0	0	2017-10-11 00:00:00	2017-10-11 00:00:00	0	2017-10-11 00:00:00
1		404	ストレプトカーパス	369	真実、この囁きに耳を傾けて、他	1	0	0	2017-10-11 00:00:00	2017-10-11 00:00:00	0	2017-10-11 00:00:00
1		405	メギ	370	あなたの助けになる、他	0	0	0	2017-10-11 00:00:00	2017-10-11 00:00:00	0	2017-10-11 00:00:00
1		406	ミツガシワ	371	私は表現する	0	0	0	2017-10-11 00:00:00	2017-10-11 00:00:00	0	2017-10-11 00:00:00
1		407	ニワゼキショウ	372	豊かな感情、愛らしい、他	0	0	0	2017-10-11 00:00:00	2017-10-11 00:00:00	0	2017-10-11 00:00:00
1		408	アサザ	373	信頼、しとやかな、平静	0	0	0	2017-10-11 00:00:00	2017-10-11 00:00:00	0	2017-10-11 00:00:00
1		409	ヤクノヒナホシ	374		1	0	0	2017-10-18 00:00:00	2017-10-18 00:00:00	0	2017-10-18 00:00:00
1		410	サンカクサボテン	375	一時の美	1	0	0	2017-10-24 00:00:00	2017-10-24 00:00:00	0	2017-10-24 00:00:00
1		411	アルテミシア	376	冗談、からかい、苛酷、他	1	0	0	2017-10-24 00:00:00	2017-10-24 00:00:00	0	2017-10-24 00:00:00
1		412	デージー	377	無意識、無邪気	1	0	0	2017-10-24 00:00:00	2017-10-24 00:00:00	0	2017-10-24 00:00:00
1		413	ヤマゴーヤ	378	いたずら好きの	1	0	0	2017-10-24 00:00:00	2017-10-24 00:00:00	0	2017-10-24 00:00:00
1		414	スズナ	379	慈愛、晴れ晴れと、他	1	0	0	2017-11-07 00:00:00	2017-11-07 00:00:00	0	2017-11-07 00:00:00
1		415	ネモフィラ	380	愛国心、清々しい心、他	0	0	0	2017-11-07 00:00:00	2017-11-07 00:00:00	0	2017-11-07 00:00:00
1		416	スパラキシス	381	栄耀栄華、陽気な人生、他	1	0	0	2017-11-07 00:00:00	2017-11-07 00:00:00	0	2017-11-07 00:00:00
1		417	タツナミソウ	382	私の命を捧げます	1	0	0	2017-11-07 00:00:00	2017-11-07 00:00:00	0	2017-11-07 00:00:00
1		418	ツツジ	383	慎み、節度、初恋、情熱、他	1	0	0	2017-11-14 00:00:00	2020-01-07 00:00:00	0	2020-01-07 00:00:00
1		419	ツツジ	384	慎み、節度、初恋、情熱、他	1	0	0	2017-11-14 00:00:00	2020-01-07 00:00:00	0	2020-01-07 00:00:00
1		420	ハツユキソウ	385	好奇心、穏やかな生活、他	1	0	0	2017-11-20 00:00:00	2017-11-20 00:00:00	0	2017-11-20 00:00:00
1		421	イベリス	386	心をひきつける、甘い誘惑、他	1	0	0	2017-11-20 00:00:00	2017-11-20 00:00:00	0	2017-11-20 00:00:00
1		422	センリョウ	387	利益、裕福、富、財産、他	1	0	0	2017-11-20 00:00:00	2017-11-20 00:00:00	0	2017-11-20 00:00:00
1		423	クラスペディア	388	永遠の幸福、心の扉を叩く、他	1	0	0	2017-11-20 00:00:00	2019-03-19 00:00:00	0	2019-03-19 00:00:00
1		424	サフラン	389	節度ある態度、陽気、喜び、他	1	0	0	2017-12-06 00:00:00	2017-12-06 00:00:00	0	2017-12-06 00:00:00
1		425	サンゴバナ	390	繊細な想い、きらめき、他	1	0	0	2017-12-06 00:00:00	2017-12-06 00:00:00	0	2017-12-06 00:00:00
1		426	シロタエギク	391	あなたを支える、穏やか、他	1	0	0	2017-12-06 00:00:00	2019-03-19 00:00:00	0	2019-03-19 00:00:00
1		427	ヒギリ	392	幸せになりなさい	1	0	0	2017-12-06 00:00:00	2017-12-06 00:00:00	0	2017-12-06 00:00:00
1		428	ミルトニア	393	濃厚な愛、家庭的な愛、他	0	0	0	2017-12-06 00:00:00	2017-12-06 00:00:00	0	2017-12-06 00:00:00
1		429	クロユリ	394	呪い、恋	1	0	0	2017-12-20 00:00:00	2017-12-20 00:00:00	0	2017-12-20 00:00:00
1		430	カンヒザクラ	395	あでやかな美人、善行、他	1	0	0	2017-12-20 00:00:00	2017-12-20 00:00:00	0	2017-12-20 00:00:00
1		431	エーデルワイス	396	尊い思い出、忍耐	1	0	0	2017-12-20 00:00:00	2017-12-20 00:00:00	0	2017-12-20 00:00:00
1		432	カリン	397	優雅、豊麗、努力、他	1	0	0	2017-12-20 00:00:00	2017-12-20 00:00:00	0	2017-12-20 00:00:00
1		433	バイケイソウ	398	寄り添う心	1	0	0	2017-12-20 00:00:00	2017-12-20 00:00:00	0	2017-12-20 00:00:00
1		434	レオノチス	399	特徴、雄大	1	0	0	2018-01-05 00:00:00	2019-03-19 00:00:00	0	2019-03-19 00:00:00
1		435	ペペロミア	400	艶やか、片思い、他	1	0	0	2018-01-05 00:00:00	2018-01-05 00:00:00	0	2018-01-05 00:00:00
1		436	ストック	401	単純、真面目、順風満帆、他	1	0	0	2018-01-05 00:00:00	2018-01-05 00:00:00	0	2018-01-05 00:00:00
1		437	ビバーナム	402	茶目っ気、誓い、他	1	0	0	2018-01-05 00:00:00	2018-01-05 00:00:00	0	2018-01-05 00:00:00
1		438	ガジュマル	403	健康	1	0	0	2018-01-15 00:00:00	2018-01-15 00:00:00	0	2018-01-15 00:00:00
1		439	クローバー	404	幸福、私のものになって、他	1	0	0	2018-01-15 00:00:00	2018-01-15 00:00:00	0	2018-01-15 00:00:00
1		440	シュウメイギク	405	薄れゆく愛、褪せていく愛、他	1	0	0	2018-01-15 00:00:00	2018-01-15 00:00:00	0	2018-01-15 00:00:00
1		441	コリウス	406	善良な家風、慎み深さ、他	1	0	0	2018-01-15 00:00:00	2018-01-15 00:00:00	0	2018-01-15 00:00:00
1		442	カラタチ	407	思い出、温情、泰平	0	0	0	2018-01-24 00:00:00	2018-01-24 00:00:00	0	2018-01-24 00:00:00
1		443	アロエ	408	迷信、健康、健やか、信頼、他	1	0	0	2018-01-30 00:00:00	2018-01-30 00:00:00	0	2018-01-30 00:00:00
1		444	キンギョソウ	409	清純な心、図々しい、騒々しい、他	1	0	0	2018-01-30 00:00:00	2018-01-30 00:00:00	0	2018-01-30 00:00:00
1		445	ラベンダー	410	私に答えてください、期待、不信	1	0	0	2018-01-30 00:00:00	2018-01-30 00:00:00	0	2018-01-30 00:00:00
1		446	トウカ	411	神聖	1	0	0	2018-01-30 00:00:00	2019-05-28 00:00:00	0	2019-05-28 00:00:00
1		447	レモン	412	愛に忠実、心からの思慕、他	1	0	0	2018-02-14 00:00:00	2018-02-14 00:00:00	0	2018-02-14 00:00:00
1		448	シバザクラ	413	協調、臆病な心、燃える恋、他	1	0	0	2018-02-14 00:00:00	2020-08-05 00:00:00	0	2020-08-05 00:00:00
1		449	パフィオペディルム	414	気まぐれ、思慮深い、変り者、他	1	0	0	2018-02-14 00:00:00	2018-02-14 00:00:00	0	2018-02-14 00:00:00
1		450	ウルシ	415	賢明、頭脳明晰	1	0	0	2018-02-14 00:00:00	2019-06-11 00:00:00	0	2019-06-11 00:00:00
1		451	ウィンターコスモス	416	美しい調和、もう一度愛します、他	1	0	0	2018-02-27 00:00:00	2019-05-28 00:00:00	0	2019-05-28 00:00:00
1		452	エリンジウム	417	光を求める、無言の愛、他	1	0	0	2018-02-27 00:00:00	2018-02-27 00:00:00	0	2018-02-27 00:00:00
1		453	コムギ	418	富、裕福、豊産、他	1	0	0	2018-02-27 00:00:00	2019-05-28 00:00:00	0	2019-05-28 00:00:00
1		454	キヌサヤ	419	必ず来る幸福、約束、他	1	0	0	2018-02-27 00:00:00	2018-02-27 00:00:00	0	2018-02-27 00:00:00
1		455	デルフィニウム	420	あなたは幸福をふりまく、清明、他	1	0	0	2018-03-13 00:00:00	2019-05-28 00:00:00	0	2019-05-28 00:00:00
1		456	カガミ	421	清らかな祈り、味わい深い、他	1	0	0	2018-03-13 00:00:00	2019-06-11 00:00:00	0	2019-06-11 00:00:00
1		457	ウキツリボク	422	さまざまな愛、尊敬、恋の病、他	1	0	0	2018-03-13 00:00:00	2019-06-11 00:00:00	0	2019-06-11 00:00:00
1		458	キンセンカ	423	失望、静かな想い、忍ぶ恋、他	1	0	0	2018-03-13 00:00:00	2019-06-25 00:00:00	0	2019-06-25 00:00:00
1		459	アズキ	424	爽やか	1	0	0	2018-03-27 00:00:00	2019-06-25 00:00:00	0	2019-06-25 00:00:00
1		460	マルメロ	425	魅惑、魅力、誘惑、幸福、他	1	0	0	2018-03-27 00:00:00	2019-06-25 00:00:00	0	2019-06-25 00:00:00
1		461	アグロステンマ	426	小国の王、育ちの良さ、他	1	0	0	2018-03-27 00:00:00	2018-03-27 00:00:00	0	2018-03-27 00:00:00
1		462	アデニウム	427	純な神経、純粋な心、一目惚れ	1	0	0	2018-03-27 00:00:00	2018-03-27 00:00:00	0	2018-03-27 00:00:00
1		463	ツキミソウ	428	美人、自由な心、うつろな愛、他	1	0	0	2018-03-27 00:00:00	2018-03-27 00:00:00	0	2018-03-27 00:00:00
1		464	ブプレウルム	429	はじめてのキス	1	0	0	2018-03-27 00:00:00	2018-03-27 00:00:00	0	2018-03-27 00:00:00
1		465	コデマリ	430	優雅、幼心、優しい心、他	1	0	0	2018-03-27 00:00:00	2019-06-25 00:00:00	0	2019-06-25 00:00:00
1		466	テッポウユリ	431	純潔、偽れない、威厳、無垢、他	1	0	0	2018-03-27 00:00:00	2019-07-23 00:00:00	0	2019-07-23 00:00:00
1		467	ミズアオイ	432	前途洋々、雲隠れ、浮沈	1	0	0	2018-04-24 00:00:00	2019-07-23 00:00:00	0	2019-07-23 00:00:00
1		468	ホルデュウム	433	富、貯え	1	0	0	2018-04-24 00:00:00	2019-07-23 00:00:00	0	2019-07-23 00:00:00
1		469	ヒツジグサ	434	気品溢れるオーラ、清浄、他	1	0	0	2018-04-24 00:00:00	2019-08-05 00:00:00	0	2019-08-05 00:00:00
1		470	アヤメ	435	信じるものの幸福、よい便り、他	1	0	0	2018-04-24 00:00:00	2019-08-05 00:00:00	0	2019-08-05 00:00:00
1		471	ローレンティア	436	優しい知らせ、勝負、他	1	0	0	2018-05-08 00:00:00	2019-08-05 00:00:00	0	2019-08-05 00:00:00
1		472	ルドベキア	437	正義、公正、公平、他	1	0	0	2018-05-08 00:00:00	2019-08-05 00:00:00	0	2019-08-05 00:00:00
1		473	ワビスケ	438	控えめ、静かなおもむき、他	1	0	0	2018-05-08 00:00:00	2019-07-23 00:00:00	0	2019-07-23 00:00:00
1		474	カカラ	439	不屈の精神、屈強、元気、他	1	0	0	2018-05-08 00:00:00	2018-05-08 00:00:00	0	2018-05-08 00:00:00
1		475	カルミア	440	賞賛、さわやかな笑顔、他	1	0	0	2018-05-22 00:00:00	2018-05-22 00:00:00	0	2018-05-22 00:00:00
1		476	サワギキョウ	441	高貴、敵意、繊細、他	1	0	0	2018-05-22 00:00:00	2018-05-22 00:00:00	0	2018-05-22 00:00:00
1		477	イキシア	442	協調、誇り高い、人生の出発、他	1	0	0	2018-05-22 00:00:00	2018-05-22 00:00:00	0	2018-05-22 00:00:00
1		478	レインボーローズ	443	奇跡、無限の可能性	1	0	0	2018-05-22 00:00:00	2018-05-22 00:00:00	0	2018-05-22 00:00:00
1		479	ウェルウィッチア	444		0	0	0	2018-05-22 00:00:00	2018-05-22 00:00:00	0	2018-05-22 00:00:00
1		480	プルメリア	445	気品、上品、しとやか、他	1	0	0	2018-06-06 00:00:00	2018-06-06 00:00:00	0	2018-06-06 00:00:00
1		481	サクランボ	446	小さな恋人、上品	0	0	0	2018-06-06 00:00:00	2018-06-06 00:00:00	0	2018-06-06 00:00:00
1		482	ハス	447	清らかな心、神聖、雄弁、他	1	0	0	2018-06-06 00:00:00	2018-06-06 00:00:00	0	2018-06-06 00:00:00
1		483	ミズヒキ	448	慶事、祝い、感謝の気持ち、他	1	0	0	2018-06-06 00:00:00	2018-06-06 00:00:00	0	2018-06-06 00:00:00
1		484	ヘナ	449	純真な愛情、愛の悲しみ	1	0	0	2018-06-19 00:00:00	2018-06-19 00:00:00	0	2018-06-19 00:00:00
1		485	ヘリクリサム	450	思い出、不滅の愛、献身、他	1	0	0	2018-06-19 00:00:00	2018-06-19 00:00:00	0	2018-06-19 00:00:00
1		486	トリトニア	451	そんなに熱くならないで、他	1	0	0	2018-06-19 00:00:00	2018-06-19 00:00:00	0	2018-06-19 00:00:00
1		487	ビンカ	452	朋友、幼馴染、生涯の友情、他	1	0	0	2018-06-19 00:00:00	2018-06-19 00:00:00	0	2018-06-19 00:00:00
1		488	チトニア	453	果報者、幸福、優美、他	0	0	0	2018-06-19 00:00:00	2018-06-19 00:00:00	0	2018-06-19 00:00:00
1		489	ホシクジャク	454	復活の喜び、熱情、恋の年頃	1	0	0	2018-07-03 00:00:00	2018-07-03 00:00:00	0	2018-07-03 00:00:00
1		490	ホーリー	455	先見の明、用心深さ、予見、他	1	0	0	2018-07-03 00:00:00	2018-07-03 00:00:00	0	2018-07-03 00:00:00
1		491	ペポ	456	大きさ、広さ、広大	1	0	0	2018-07-03 00:00:00	2018-07-03 00:00:00	0	2018-07-03 00:00:00
1		492	チューベローズ	457	危険な楽しみ、冒険、他	1	0	0	2018-07-03 00:00:00	2018-07-03 00:00:00	0	2018-07-03 00:00:00
1		493	スターチス	458	いたずら心、途絶えぬ記憶、他	1	0	0	2018-07-18 00:00:00	2018-07-18 00:00:00	0	2018-07-18 00:00:00
1		494	セダム	459	星の輝き、静寂、落ち着き、他	1	0	0	2018-07-18 00:00:00	2018-07-18 00:00:00	0	2018-07-18 00:00:00
1		495	ステラ	460	燃える思い、家族愛、見守る心、他	1	0	0	2018-07-18 00:00:00	2018-07-18 00:00:00	0	2018-07-18 00:00:00
1		496	スイセイラン	461	特別の存在	1	0	0	2018-07-18 00:00:00	2018-07-18 00:00:00	0	2018-07-18 00:00:00
1		497	コルチカム	462	永遠、危険な美しさ、他	1	0	0	2018-07-24 00:00:00	2021-10-20 00:00:00	0	2021-10-20 00:00:00
1		498	ポインセチア	463	純粋、博愛、幸運を祈る、他	1	0	0	2018-08-01 00:00:00	2018-08-01 00:00:00	0	2018-08-01 00:00:00
1		499	ビスカリア	464	望みを達成する情熱、罠	1	0	0	2018-08-01 00:00:00	2018-08-01 00:00:00	0	2018-08-01 00:00:00
1		500	ゼラニウム	465	友情、慰め、決心、 愛情、他	1	0	0	2018-08-01 00:00:00	2018-08-01 00:00:00	0	2018-08-01 00:00:00
1		501	セアノサス	466	情熱的な愛、初恋の思い出、他	1	0	0	2018-08-01 00:00:00	2018-08-01 00:00:00	0	2018-08-01 00:00:00
1		502	クラリンドウ	467	大きな希望	0	0	0	2018-08-01 00:00:00	2018-08-01 00:00:00	0	2018-08-01 00:00:00
1		503	ベロペロネ	468	おてんば、女性の美しさの極致、他	1	0	0	2018-08-14 00:00:00	2018-08-14 00:00:00	0	2018-08-14 00:00:00
1		504	キンポウゲ	469	栄光、栄誉、子供らしさ、他	1	0	0	2018-08-14 00:00:00	2018-08-14 00:00:00	0	2018-08-14 00:00:00
1		505	ムラサキハナナ	470	知恵の泉、優秀、聡明	1	0	0	2018-08-14 00:00:00	2018-08-14 00:00:00	0	2018-08-14 00:00:00
1		506	アベリア	471	強運、謙虚、謙譲	1	0	0	2018-08-14 00:00:00	2018-08-14 00:00:00	0	2018-08-14 00:00:00
1		507	ニレ	472	高貴、荘厳、威厳、愛国心	1	0	0	2018-08-28 00:00:00	2018-08-28 00:00:00	0	2018-08-28 00:00:00
1		508	リトープス	473	こよなき魅力、用心深い	1	0	0	2018-08-28 00:00:00	2018-08-28 00:00:00	0	2018-08-28 00:00:00
1		509	コランバイン	474	必ず手に入れる、勝利、愚か、他	1	0	0	2018-08-28 00:00:00	2018-08-28 00:00:00	0	2018-08-28 00:00:00
1		510	グーズベリー	475	予想、真の幸福、期待、他	1	0	0	2018-08-28 00:00:00	2018-08-28 00:00:00	0	2018-08-28 00:00:00
1		511	ムギ	476	富、繁栄、豊作、希望、他	1	0	0	2018-09-11 00:00:00	2022-02-22 00:00:00	0	2022-02-22 00:00:00
1		512	ヒョウタン	477	円満、幸福、平和、繁栄、他	1	0	0	2018-09-11 00:00:00	2018-09-11 00:00:00	0	2018-09-11 00:00:00
1		513	クルミ	478	知性、謀略、知恵、野心	1	0	0	2018-09-11 00:00:00	2018-09-11 00:00:00	0	2018-09-11 00:00:00
1		514	ゼブリナ	479	尊敬しているが恋愛ではない、他	1	0	0	2018-09-11 00:00:00	2018-09-11 00:00:00	0	2018-09-11 00:00:00
1		515	イフェイオン	480	悲しい別れ、恨み、他	1	0	0	2018-09-26 00:00:00	2018-09-26 00:00:00	0	2018-09-26 00:00:00
1		516	オレガノ	481	輝き、財産、富、自然の恵み、他	1	0	0	2018-09-26 00:00:00	2020-01-07 00:00:00	0	2020-01-07 00:00:00
1		517	カウスリップ	482	豊かさに恵まれる、憂愁、他	1	0	0	2018-09-26 00:00:00	2018-09-26 00:00:00	0	2018-09-26 00:00:00
1		518	ボタンヅル	483	心地よい空気、休息	0	0	0	2018-09-26 00:00:00	2018-09-26 00:00:00	0	2018-09-26 00:00:00
1		519	ラークスパー	484	信頼、生意気、陽気、他	1	0	0	2018-10-10 00:00:00	2018-10-10 00:00:00	0	2018-10-10 00:00:00
1		520	キツネノボタン	485	恵まれた生活、ひとりぼっち、他	1	0	0	2018-10-10 00:00:00	2020-01-07 00:00:00	0	2020-01-07 00:00:00
1		521	ワルナスビ	486	欺瞞、悪戯	1	0	0	2018-10-10 00:00:00	2018-10-10 00:00:00	0	2018-10-10 00:00:00
1		522	ルコウソウ	487	世話好き、情熱、おせっかい、他	1	0	0	2018-10-10 00:00:00	2018-10-10 00:00:00	0	2018-10-10 00:00:00
1		523	エノテラ	488	自由な心、無言の愛、他	1	0	0	2018-10-23 00:00:00	2018-10-23 00:00:00	0	2018-10-23 00:00:00
1		524	アネモネ	489	儚い夢、薄れゆく希望、他	1	0	0	2018-10-23 00:00:00	2018-10-23 00:00:00	0	2018-10-23 00:00:00
1		525	トリカブト	490	騎士道、人嫌い、厭世家、他	1	0	0	2018-10-23 00:00:00	2020-07-07 00:00:00	0	2020-07-07 00:00:00
1		526	ハナオクラ	491	願う気持ち、知られぬ恋、他	1	0	0	2018-10-23 00:00:00	2018-10-23 00:00:00	0	2018-10-23 00:00:00
1		527	セルリア	492	可憐な心、ほのかな思慕、他	1	0	0	2018-11-06 00:00:00	2018-11-06 00:00:00	0	2018-11-06 00:00:00
1		528	セントポーリア	493	親しみ深い、小さな愛、他	1	0	0	2018-11-06 00:00:00	2018-11-06 00:00:00	0	2018-11-06 00:00:00
1		529	オシロイバナ	494	内気、臆病、疑いの恋、他	1	0	0	2018-11-06 00:00:00	2018-11-06 00:00:00	0	2018-11-06 00:00:00
1		530	カノコユリ	495	富と誇り、上品、荘厳、他	1	0	0	2018-11-06 00:00:00	2018-11-06 00:00:00	0	2018-11-06 00:00:00
1		531	クガイソウ	496	明るい家族	1	0	0	2018-11-06 00:00:00	2021-10-20 00:00:00	0	2021-10-20 00:00:00
1		532	タイリンオモダカ	497	秘めたる慕情、高潔、信頼	0	0	0	2018-11-06 00:00:00	2018-11-06 00:00:00	0	2018-11-06 00:00:00
1		533	オニユリ	498	純潔、賢者、陽気、他	1	0	0	2018-11-20 00:00:00	2018-11-20 00:00:00	0	2018-11-20 00:00:00
1		534	オジギソウ	499	敏感、鋭感、謙虚、三枝の礼、他	1	0	0	2018-11-20 00:00:00	2018-11-20 00:00:00	0	2018-11-20 00:00:00
1		535	キリンソウ	500	警戒、要注意、用心、他	1	0	0	2018-11-20 00:00:00	2018-11-20 00:00:00	0	2018-11-20 00:00:00
1		536	フユサンゴ	501	神秘的、あどけない、愛情、他	1	0	0	2018-11-20 00:00:00	2020-08-05 00:00:00	0	2020-08-05 00:00:00
1		537	クランベリー	502	天真爛漫　心を癒やす	0	0	0	2018-11-20 00:00:00	2018-11-20 00:00:00	0	2018-11-20 00:00:00
1		538	ナイトフロックス	503	温厚	1	0	0	2018-12-04 00:00:00	2018-12-04 00:00:00	0	2018-12-04 00:00:00
1		539	アルテミシア	504	冗談、からかい、苛酷、他	1	0	0	2018-12-04 00:00:00	2018-12-04 00:00:00	0	2018-12-04 00:00:00
1		540	エニシダ	505	清楚、卑下、博愛、他	1	0	0	2018-12-04 00:00:00	2018-12-04 00:00:00	0	2018-12-04 00:00:00
1		541	コーレア	506	信頼、互いをよく知る	1	0	0	2018-12-04 00:00:00	2020-09-02 00:00:00	0	2020-09-02 00:00:00
1		542	チェリーセージ	507	燃ゆる思い、知恵、尊重	1	0	0	2018-12-18 00:00:00	2018-12-18 00:00:00	0	2018-12-18 00:00:00
1		543	サカキ	508	控えめな美点、揺るがない、他	1	0	0	2018-12-18 00:00:00	2018-12-18 00:00:00	0	2018-12-18 00:00:00
1		544	アカシア	509	優雅、友情、秘密の愛	0	0	0	2018-12-18 00:00:00	2018-12-18 00:00:00	0	2018-12-18 00:00:00
1		545	マイヅルソウ	510	清純な少女の面影	1	0	0	2018-12-18 00:00:00	2020-09-30 00:00:00	0	2020-09-30 00:00:00
1		546	チャノキ	511	追憶、純愛、謙遜	0	0	0	2018-12-18 00:00:00	2018-12-18 00:00:00	0	2018-12-18 00:00:00
1		547	ガウラ	512	負けず嫌い、清楚、神秘、他	1	0	0	2018-12-18 00:00:00	2018-12-18 00:00:00	0	2018-12-18 00:00:00
1		548	ディアスキア	513	私を信じて　私を許して、他	1	0	0	2018-12-18 00:00:00	2018-12-18 00:00:00	0	2018-12-18 00:00:00
1		549	コオニタビラコ	514	仲間と一緒に、調和、他	1	0	0	2018-12-18 00:00:00	2018-12-18 00:00:00	0	2018-12-18 00:00:00
1		550	ポンテデリア	515	前途洋々、同情、軽率、他	1	0	0	2018-12-18 00:00:00	2018-12-18 00:00:00	0	2018-12-18 00:00:00
1		551	サンビタリア	516	私を見つめて、切なる喜び、他	0	0	0	2018-12-18 00:00:00	2018-12-18 00:00:00	0	2018-12-18 00:00:00
1		552	ノイバラ	517	詩情、才能、天才、他	1	0	0	2019-01-16 00:00:00	2019-01-16 00:00:00	0	2019-01-16 00:00:00
1		553	カランコエ	518	たくさんの小さな思い出、他	1	0	0	2019-01-16 00:00:00	2022-02-22 00:00:00	0	2022-02-22 00:00:00
1		554	ノヴァーリス	519	神の祝福、不可能、奇跡	1	0	0	2019-01-16 00:00:00	2019-01-16 00:00:00	0	2019-01-16 00:00:00
1		555	ミニバラ	520	無意識の美、特別の功績、他	1	0	0	2019-01-16 00:00:00	2020-11-25 00:00:00	0	2020-11-25 00:00:00
1		556	デンドロビウム	521	天性の華、わがままな美人	1	0	0	2019-01-16 00:00:00	2019-01-16 00:00:00	0	2019-01-16 00:00:00
1		557	シンビジューム	522	誠実な愛情、深窓の麗人	1	0	0	2019-01-16 00:00:00	2019-01-16 00:00:00	0	2019-01-16 00:00:00
1		558	オンシジューム	523	美しい瞳、一緒に踊って	1	0	0	2019-01-16 00:00:00	2019-01-16 00:00:00	0	2019-01-16 00:00:00
1		559	ノースポール	524	誠実、愛情、高潔、清潔、他	1	0	0	2019-01-16 00:00:00	2019-01-16 00:00:00	0	2019-01-16 00:00:00
3		560	シオン(ノコンギク)	537	守護、長寿と幸福、指導、他	0	0	0	2019-02-13 00:00:00	2019-02-13 00:00:00	0	2019-02-13 00:00:00
