87	1000089	春待つ卵を探して	はるまつたまごをさがして	5	87	ex_early	68	70	24	15	16	6	フィユルにて行われる、イースター料理大会。<br>その実態は、町興しのための卵料理コンテスト。<br>とある縁から遥々腕をふるいに来た花騎士たちは、<br>そこで奇妙な噂を耳にする。<br>果たして、雪山に眠る「幻の卵」とは……？	
88	1000096	水族艦紫のマンタ艇	すいぞくかんむらさきのまんたてい	5	88	early	75	70	21	15	17	6	ただ一隻、悠然と空を泳ぐクジラ。<br>その随伴艇として飛ぶ、色とりどりのマンタたち。<br>盾となり、剣となり、いずれ大きな群れとなる。<br><br>碧空に異様な色彩を添えるは紫のマンタ。<br>敵を撹乱し、一瞬の内に滅ぼす。	
89	1000090	あなたに包まれて	あなたにつつまれて	6	89	normal	147	90	64	25	13	10	コップ、歯ブラシ、書き損じた書類。<br>昨日拾ったタオルには、ほんの少しのぬくもりが。<br>ゴミ箱から見つけた紙くずも、瓶に詰めて保管する。<br>発言、行動、スケジュール、全部まとめて記録して、<br>あなたの欠片に包まれた、心落ち着く私の居場所。<br><br>あなたがとても好きだから、あなたのすべてを知りたくて。<br><br><br><br><br><br><br><br>団長さんの部屋のごみ箱はさっきチェックしたけど、今夜は<br>騎士団上層部との会議で戻ってこれないはず。だから今から<br>行っても変化はないけれど、他の女が万が一にもプレゼント<br>とか置いていたりしたら嫌だし……。あ、でももしかしたら<br>夜遅くに帰ってくるかもしれないから団長さんの部屋にいた<br>ほうがいいかなうんいよう私は待っていますからね団長さん	
90	1000091	夕焼けの人魚たち	ゆうやけのにんぎょたち	6	90	normal	45	90	72	25	35	10	水平線に太陽が沈んでいく。<br>夕焼けの光を、海が跳ね返す。<br>尾びれの代わりに素足を下ろして、<br>ぱちゃぱちゃ、光をかき混ぜる。<br>今の私は、ほんのちょっぴり人魚さん。<br><br>「ここまでなら、まだ怖くないです……！」	
91	1000085	愛おしき小さな世界	いとおしきちいさなせかい	5	91	early	53	70	35	15	10	6	護ってくれたわけでも、救ってくれたわけでもなく。<br>ただ傍にいてくれた使用人。<br>ほとんど遊び仲間みたいなもので、<br>この子たちの前では、私はただのお友達。<br>そんな二人と過ごす、ささやかなピクニック。<br>このありふれた時間が、今はとても愛おしい。	
92	1000087	ままごと診療所	ままごとしんりょうじょ	6	92	normal	60	90	93	25	9	10	「この部屋、病院。お医者、クコ。<br>　患者、到来。助手、万全。おなか、触診開始」<br>「ヘナは看護師、診療助手……なの！<br>　救護要望、容態不明、先生、患者、いかなる病気？」<br>おもちゃの聴診器に、ぬいぐるみの患者さん。<br>想像の翼を広げれば、ここは二人の診療所。<br>「診療、完了。お薬、増量……」	
93	1000092	秘められた力の覚醒	ひめられたちからのかくせい	6	93	early	75	90	60	25	38	10	これは……私の力なの？<br>それとも…………<br>ううん、今はそんなことはいいわ！<br>この力で、害虫を退けられるなら！<br>私は、戦うわ！<br>返してもらうわよ、私達のコダイバナを！	
94	1000097	武に舞う華の乙女たち	ぶにまうはなのおとめたち	5	94	ex_early	83	70	18	15	18	6	お祭り大国・バナナオーシャンで、<br>強さと美しさを競う「舞闘大会」が<br>開催されることになった。<br>会場を包む熱気に、お祭りごとが大好きな<br>花騎士ヒペリカムも、興奮で実況に磨きがかかる。<br>今、戦いの幕が切って落とされる！	
95	1000093	はぐれることがないように	はぐれることがないように	6	95	normal	150	90	12	25	63	10	大人になったところを見せたかったけど、<br>一も二もなく迷子になって。<br>どうしようかと思ったら、すぐに見つけてくれました。<br>心細さはバイバイで、嬉しい気持ちがいっぱいで、<br>お空の花火もすっごく綺麗で、小さな幸せ発見です！<br>「手をつないでください、ふに～♪」	
96	1000094	夜空断つ刃	よぞらたつやいば	6	96	normal	300	90	18	25	12	10	とかく浮世はしがらみだらけ、面倒ごとにも事欠かぬ。<br>今宵月夜はこの身を照らし、七八時雨は闇を裂く。<br>奇怪・厄介・お節介、気付けば絡まる人の糸。<br>終わらせないと帰れない……ならば、手早く済ませよう。<br><br>「……案外、変わったもんだな」	
97	1000098	水族艦黒のマンタ艇	すいぞくかんくろのまんたてい	5	97	early	83	70	23	15	13	6	ただ一隻、悠然と空を泳ぐクジラ。<br>その随伴艇として飛ぶ、色とりどりのマンタたち。<br>盾となり、剣となり、いずれ大きな群れとなる。<br><br>水族艦の原型となった最初のマンタ。<br>すべては、ここから始まった。	
98	1000099	誓いを貴方と	ちかいをあなたと	6	98	normal	60	90	96	25	6	10	かつて理想としていた世界は、<br>静かすぎて落ち着かない。<br>たとえ空が荒れ、嵐が吹き荒れたとしても、<br>貴方の隣を望みましょう。<br>貴方と私の二人なら、全てが輝ける日々になる。<br><br>誓いましょう、これからも貴方と共に……。	
99	1000100	雨降る森にて	あめふるもりにて	6	99	normal	132	90	39	25	44	10	ざぁ、ざぁ、ざぁ、と雨が降る。<br>雨の日のお散歩は、少しだけ心が躍る。<br>ざぁざぁ、ぱしゃぱしゃ、わんわんと、<br>雨に合わせて犬も歌う。<br>雨音、足音、友との語らい。<br>よろしければ、ご一緒にいかがですか？	
100	1000101	太陽の剣	たいようのけん	6	100	normal	105	90	54	25	12	10	それは繰り返す箱庭の記憶。<br>コダイバナより現れた、極陽の力を持つ者。<br>最初の花騎士と共に世界を救ったその力は、<br>かつてのコダイバナの賢人にして王、<br>ウォダンの血筋に引き継がれた。<br>そして、その力は今……。	
101	1000103	危険な水着を着るんだよん！	きけんなみずぎをきるんだよん	6	101	normal	165	90	38	25	33	10	ペッポー！　ブラボー！　夏・上等！<br>そこに飛び出た危険な水着。<br>布面積はエコロジー、その露出度はデンジャラス。<br>一撃必殺、過剰な火力。夏の視線を独り占め！<br>さぁペポよ、あっちの水着はえっちだぜぇぃ！<br>賢明な読者諸君もそれをお望みなんだよ？<br>「……さっきから何言ってるのランタナちゃん？」	
102	1000102	境界線を挟んで	きょうかいせんをはさんで	6	102	normal	135	90	54	25	26	10	年は違えどよく似た立場、故に湧き出る競争心。<br>――無視することなどできはしない。<br>――あの子にだけは負けたくない。<br>仲が良いやら悪いやら、一つの国の二人の女王。<br>――支え合わねば生きていけない。<br>――だけどそこまで素直になれない。<br>意地を張り合い疲れ果て、背中を預けてひとまず休憩。	
103	1000104	海の家の昼休み	うみのいえのひるやすみ	6	103	early	180	90	33	25	33	10	たこ焼き、オムそば、かき氷……。<br>焼きそば、いか焼き、トウモロコシ……。<br>味が濃くってお手軽で、チープだけどなぜか美味しい。<br>これは……作った人が、手抜きしなかったから？<br>ボクのカレーも食べてほしいけど、<br>今日の所はご馳走になっておこうかな……。<br>「たこ焼きって、ぷにぷにしてるよね」	
104	1000105	負けてられるか！	まけてられるか	6	104	normal	113	90	71	25	15	10	青い海より真っ赤なスイカ、<br>どれだけ食べてもおかわり可能。<br>美味しく食べたいはずなのに、<br>いつの間にやら競争に。<br>いいとこ見せたい、負けたくない……。<br>お腹が冷えてもやめられない！	
105	1000107	真夏の恋詩	まなつのこいうた	6	105	normal	176	90	45	25	23	10	夏の日差しにあてられて、<br>いつもよりちょっと大胆な詩を。<br>ふと落ちてきたあなたの影に、慌てて詩を胸の中へ。<br>「ま、まだ見ちゃダメです！　もうちょっと……！」<br>この詩に込めたあなたへの気持ちを<br>恥ずかしがらずに伝えられるまで、<br>もう少しだけ、待ってください。	
106	1000111	束の間の休息	つかのまのきゅうそく	6	106	normal	105	90	56	25	33	10	テントを建ててひとやすみ。<br>隊長様のお褒めの言葉に、大はしゃぎする一人と一匹。<br>優しく笑うもう一人も、大事な大事な部隊の仲間。<br>――過去はもう取り戻せない。<br>後悔しても何も戻らない。<br>だから、笑顔で進んでいこう。<br>そうして再び挑むのだ――この、因縁の監獄島に。	
107	1000106	いざ、海に沈んだ花へ	いざうみにしずんだはなへ	6	107	normal	158	90	36	25	37	10	泡に包まれ向かった先は、仄明るい海の底。<br>この先にきっと、希望を秘めた空の花があると信じ……。<br>「わぁ、魚の群れが泳いでいます！」<br>「サンゴ礁も綺麗なものね」<br>「こういうのもイイもんだな」<br>重要任務の最中だけど、<br>今はちょっとだけ、景色を楽しむのも悪くないかも。	
108	1000109	月よりイタズラ	つきよりいたずら	6	108	early	156	90	42	25	32	10	満月の夜、みんなでお月見……のはずだったけど。<br>すやすや聞こえる寝息に、イタズラ心がムズムズ疼く。<br>つんつん、くいくい……まだ起きない？<br>いつの間にやらお月見なんてそっちのけ。<br>花より団子、月よりイタズラ、なのでした。	
109	1000112	ジャック・Oh!・ランタン	じゃっくおうらんたん	6	109	normal	135	90	51	25	29	10	おかしな夜に魔女と妖精、<br>ヘンテコかぼちゃに興味津々。<br>撫でたり突いたり叩いたり、転がしてみたり被ったり？<br>「なにこれ変なの、おっもしろーい！」<br>「ジャック・オー・ランタンっていうんです」<br>そうさオイラはジャコランタン！<br>お菓子をくれなきゃ、イタズラするぞ！	
110	1000113	焼き芋の季節	やきいものきせつ	6	110	early	153	90	42	25	33	10	赤に黄に色づく森の中。<br>落ち葉を集めて作るのは、ほっくほくの焼き芋です。<br>一番最初に焼けたお芋を渡したら、<br>「あら、珍しいわね」<br>なんて笑われたりして。<br>忙しい任務の合間、二人で秘密の息抜きタイム。	
111	1000108	夜々これ修行なり	よよこれしゅぎょうなり	6	111	ex_early	120	90	54	25	30	10	草木も眠る丑三つ時、忍は元気に修行中。<br>疲れたら特製兵糧丸で、皆仲良く腹ごしらえ。<br>今は未熟でも、いつかこの棟梁を越え、<br>一人前の忍となってくれますよう。<br>弟子を見守る師の姿をも、月は優しく見守っていた。	
112	1000114	湯、慰安、旅行にて。	ゆいあんりょこうにて	6	112	early	60	90	90	25	12	10	仕事が終わってまったりのんびり、温泉旅行の二人組。<br>いえいえ実はもうひとり、小さなお連れがいるんです。<br>「～～♪」<br>「あはは、ムーリーも気持ちいいみたいです！」<br>「ふむふむ……ふろふき大根もいいですね」<br>疲れは全部お湯に溶かして、<br>また明日からも頑張りましょう♪	
113	1000115	切り開く一撃	きりひらくいちげき	6	113	early	45	90	99	25	9	10	煮え滾る体内に銃声が響く。<br>燃え盛る怪物を一閃が薙ぐ。<br>一歩だって退いてやるものか。<br>明日を掴み、希望を手に入れ、<br>未来を切り開いてみせるのだ。	
114	1000095	離れて、近づいて	はなれてちかづいて	6	114	normal	203	90	39	25	21	10	嘘をついたとしても、傷つけたくはなかった。<br>だから、遠ざかったはずなのに、<br>お節介な人たちは、遠慮なく近寄ってきてくれる。<br>そのぬくもりは怖くない……けれど、<br>この子が警戒するのはなぜかしら？<br><br>「むはぁ、怒った子ぎつねさんもかわいいです～！」	
115	1000120	水の都のおいしいお祭り	みずのみやこのおいしいおまつり	6	115	normal	135	90	60	25	20	10	豊穣を祝う水都のお祭り。<br>あっちのお店もこっちのお店も<br>おいしそうなもので溢れている。<br>次はあれを食べてみようか、なんて<br>赤く染まった顔が笑う。<br>食べて、飲んで、おしゃべりして、<br>宴はまだまだ続いていく――。	
116	1000116	クリスマス・フェザー	くりすますふぇざー	6	116	normal	113	90	75	25	20	10	一日が終わる穏やかな時間に、<br>ささやかな楽しみの枕投げ。<br>けれど無邪気に放られた枕は一刀両断、<br>はらはらと、真っ白な羽が幻想的に舞い散って……。<br>「なるほど、これが枕投げか」<br>「……いえ、違います…………」	
117	1000117	幸せな朝食	しあわせなちょうしょく	6	117	normal	135	90	42	25	38	10	大好きな人と迎える至福の時間。<br>食パンにジャムを、<br>隣にあなたを、<br>あなたに、わたしの笑顔を。<br>ああ、このまま時が止まればいいのに……<br>なんて、臆病な愛情表現でしょうか？	
118	1000119	サプライズ★ボックス	さぷらいずぼっくす	6	118	normal	150	90	48	25	27	10	「どっか～ん！　サプライズっぴゃ～！」<br>「あはは！　団長さん、驚いた？」<br>見慣れぬ箱から飛び出したのは、<br>イタズラ好きな二人の花騎士。<br>仕事の疲れはどこかへ吹き飛び、<br>孤独な時間は賑やかなひと時へ。<br>さあ、どんなお返しをしてあげようか？	
119	1000122	新たに咲く花	あらたにさくはな	6	119	early	158	90	36	25	37	10	一度は捨てた名前だった。<br>世界を信じられず、自分を信じられず、<br>捨ててしまったその名前を<br>再び拾い上げようと思えたのは、<br>彼女たちの勇気と希望に未来を見たから。<br>だから私も……もう一度、立ち上がります。	
120	1000121	乾杯！	かんぱい	6	120	normal	180	90	45	25	21	10	「任務完了、勝利を祝して飲みましょう♪」<br>「それ昨日のことじゃなかったっけ？　まぁいっか！」<br>「私たち、毎日飲んでますねー♪」<br>それは生きる喜び、原動力、命の源。<br>理由はなくとも飲めば幸せ、飲める友が一番の宝。<br>今日も明日も未来永劫、<br>この馬鹿騒ぎが続くことを祈って――乾杯！	
121	1000123	カミのまにまに	かみのまにまに	6	121	normal	135	90	51	25	27	10	願ったわけではないけれど、<br>あるがままを受け入れて、今日も己の責務を果たす。<br>「遅くなってごめーん、もう始めてたのね！」<br>「キキョウさん、お待ちしていました」<br>来る者拒まず、去る者追わず。<br>そうして人を、世界を識っていけば、<br>いつか、あの子の気持ちもわかるだろうか。	
122	1000125	追想を越えて	ついそうをこえて	6	122	early	156	90	41	25	33	10	幼い頃から繰り返し、ただ見つめ続けてきた。<br>この微笑みが目覚める日を、ただひたすら望んでいた。<br>それは、決して望み通りの結果ではなかったけれど、<br>あなたは私の希望そのもの。<br>今日もこの微笑みを見つめて、私達は未来へ歩いていく。	
123	1000126	バレンタイン★ドクロ	ばれんたいんどくろ	6	123	early	173	90	36	25	32	10	常夏の国とバレンタイン！<br>愛情たっぷり詰め込んだ、<br>つやつやドクロのできあがり♪<br>出来の良さにみんなもビックリ！<br>大好きな人に大好きなドクロ、<br>愛の告白も大成功間違いなし！？<br>さあ、遠慮せずに召し上がれ♪	
124	1000127	特別に甘やかして	とくべつにあまやかして	6	124	normal	120	90	60	25	24	10	「ねえねえさっちゃん、ハーミーちゃん！」<br>カルミアだけの特別な呼び方で呼べば、<br>二人はいつも笑ってくれるデス！<br>あったかい体温と、落ち着く匂いと、フワフワの感触……。<br>大好きな二人に挟まれて、<br>カルミアは今日も甘えん坊なのデス♪	
125	1000118	ディーラーズレッスン	でぃーらーずれっすん	6	125	normal	120	90	54	25	30	10	ディーラーに必要なものはなにかしら？<br>手先の器用さ、センスに運。<br>どれも重要なものだけど、<br>私がひとつ教えるたびに、一生懸命メモを取る。<br>その素直さと、まっすぐな努力。<br>そういうものが、結局一番大事なのかも。	
126	1000128	泡沫の夢の残滓	うたかたのゆめのざんし	6	126	normal	120	90	69	25	15	10	時の女王は動乱する世界で希望の象徴を演じ、<br>不安に迷える民を導く。<br>陰なる賢人は彼女の傍らで智略の限りを尽し、<br>国家に仇なす敵を討つ。<br>闇に光を。悲劇に終幕を。全ての命に魂の安寧を。<br><br>二人は共に、同じ未来を見つめていた。	
127	1000124	囁きに耳を傾けて	ささやきにみみをかたむけて	6	127	normal	135	90	36	25	44	10	とある屋敷で起きた怪事件――。<br>現場は密室、証拠は隠滅、犯行手口は摩訶不思議。<br>だけど彼女は諦めない。<br>些細な手がかりから謎を解き明かし、<br>犯人を追い詰め真相へと至る様はまさに名探偵！<br>「謎は全て解けた……メギ、ボクの推理を披露しよう」<br>「はい、カーパスさん。期待していますよ」	
128	1000129	ドキドキの理由	どきどきのりゆう	6	128	normal	195	90	39	25	23	10	派手に転ぶ音が聞こえて、慌てて後ろを振り返る。<br>両手を怪我した団長さまに、お手製の薬を塗ってあげる。<br>なんでだろ、いつもやってることなのに、<br>あたしの胸、ドキドキしてる。<br>これは何の病気なの？　あたしの薬で治るかな？<br>それとも……もっと別の理由？<br>ねえ、団長さまなら分かるかな？	
129	1000132	創世の花園	そうせいのはなぞの	6	129	normal	120	90	48	25	24	10	滅びの中に浮かぶ小さな箱庭。<br>その中で、無限の未来へ連なる希望を育む。<br>世界を照らす太陽の光を浴びて、<br>花びらを踊らせる柔らかな風に吹かれて、<br>輝きと潤いに満ちた水の流れを追いかけて、<br>命を生み、飲み込む大地に優しく支えられて――。<br>私たちは祈り、願い、そして前に進む。	
130	1000133	希望をくれたあなたたちへ	きぼうをくれたあなたたちへ	6	130	normal	188	90	42	25	21	10	二人の笑顔があったから、わたしは笑顔を知りました。<br>二人という希望の光が、わたしを導いてくれました。<br>感謝の言葉を改めて伝えるのは照れちゃうけど、<br>手紙でなら、きっと素直に伝えられるはず。<br>あの時言えなかった、この言葉も。<br>――お父さん、お母さん、希望をくれて、ありがとう。	
131	1000163	紅差し指に願う	べにさしゆびにねがう	6	131	normal	150	90	42	25	33	10	紅を一筋、差してくれる優しい指。<br>その指からいつか、<br>苦労と悲しみの色が消えますように。<br>母ともいえるあなたのために、<br>家族ともいえる皆のために、<br>私は願い、今宵も桃源郷を彩りましょう。	
132	1000143	ほんの少し、決意の手紙	ほんのすこし、けついのてがみ	6	132	normal	120	90	57	25	27	10	悩んだり困ったり、色んなことがあって、<br>昔の自分とは似ても似つかぬあたしになった。<br>それでも、今のあたしと向き合って、<br>もう少しだけ胸を張れるようになったら、<br>手紙を越えて、あなたに会いに行きたいな。<br>それまで、もう少しだけ待っててね。	
133	1000164	涙の予行演習	なみだのよこうえんしゅう	6	133	normal	165	90	42	25	29	10	仲睦まじい両親に憧れ、ずっと夢見た花嫁衣装。<br>まだ本番ではないけれど。<br>イベントの一環だけれども。<br>あなたが私の手を取るから、涙で前が見えなくなる。<br>いつもあなたが私に寄り添ってくれるように、<br>いつか私も、あなたを支えられるようになったら……。<br>そんな未来を、想像してもいいでしょうか？	
134	1000170	晴天のブーケトス	せいてんのぶーけとす	6	134	normal	120	90	57	25	27	10	愛しい人と結ばれる、素敵な花嫁に――。<br>乙女なら誰もが抱く夢を応援して、<br>このブーケを力いっぱいに放り投げる。<br>太陽のように眩しい未来へ向かって。<br>海のように深い愛を育んで。<br>象徴の花嫁は優しく微笑みかける。<br>――さあ、次はあなたが幸せになる番ですよ？	
135	1000138	君想う短冊	きみおもうたんざく	6	135	normal	150	90	48	25	27	10	年に一度の逢瀬を祝福するように、<br>夜空は祈りの星々で埋め尽くされる。<br>「バンちゃん、短冊飾ろうよ」<br>「いいよ、どのへんがいいかな」<br>闇の中で震えるわたしを見つけてくれたあなたと、<br>これからもずっと一緒にいられますように――。<br>何度だって願おう、あの華やぐ天の河を越えて。	
136	1000157	おかわりっ！	おかわりっ！	6	136	early	45	90	96	25	9	10	食べても食べても減らない唐揚げ！<br>食べても食べても尽きない食欲！！<br>食べても食べても……太らない体！？<br>こってり、大盛り、キングサイズ、<br>なんでもござれのはらぺこバトル！<br>早食いさんもマイペースさんも、皆仲良く手を上げて！<br>「美味し～い！　あ、おかわりっ！！」	
137	1000145	南風のいたずら	みなみかぜのいたずら	6	137	normal	186	90	30	25	35	10	うだるような暑さの浜辺に、心地よい風が吹く。<br>それは、遠くから呼ぶ声を運び、<br>いつもより心許ない布を<br>いたずらにひらりとひるがえす。<br>ちょっぴり恥ずかしいけど、<br>あなたになら見られても、なんて。	
138	1000154	サマータイム・アンサンブル	さまーたいむ・あんさんぶる	6	138	normal	180	90	45	25	21	10	太陽の光に水面が輝き、二人の笑顔もキラキラ輝く。<br>あふれる旋律は聞きなれた、愛すべき故郷の歌。<br>一緒に歌えばその歌声は<br>太陽よりも海よりも、何より輝く光になる。	
139	1000162	恥じらいと月見団子	はじらいとつきみだんご	6	139	normal	135	90	69	25	12	10	月見団子についつい手が伸び、<br>いつのまにやら頬に餡。<br>「ヒメ様、こっちを向いてください」<br>「むむ……こんな姿を晒すなど……」<br>赤くなった頬を優しく拭う。<br>そんな姿を微笑ましく見守り、<br>月夜の宴はまだまだ続く――。	
140	1000150	海賊たちの夜咄	かいぞくたちのよばなし	6	140	normal	120	90	42	25	42	10	鷹にさらわれ、貴族に売られ、生まれた時から波乱万丈。<br>嘘みたいな本当の人生、行き着いた先の大事な仲間。<br>こうして夜ごと話すたび、絆はますます深まっていく。<br>明日はどこへ繰り出そうか？<br>笑いながら夜は更けていく。	
141	1000148	看板娘、誕生？	かんばんむすめ、たんじょう？	6	141	ex_late	90	90	78	25	15	10	ナデシコはん、どないしたんその格好！？<br>まさか……ようやく桃源郷の<br>看板娘になる決心してくれはったん！？<br>……どうしても忙しい言うから手伝うとるだけ？<br>いやまたまた～！　こんだけサマになっとるっちゅうのに<br>今日だけやなんてもったいない！<br>ほな、さっそく二人で呼び込みに行こか！<br>これで宿の売上倍増！　ガッポガッポの大儲けやで～！	
142	1000135	竜と少女	りゅうとしょうじょ	6	142	normal	131	90	42	25	39	10	硬い鱗を撫でてあげれば、可愛い仕草で巨体が寄り添う。<br>ともに笑い、ともに悩み、ともに戦ってくれた盟友。<br>言葉を交わせるわけではないけれど、<br>その眼差しはなによりも雄弁。<br>これからも一緒に歩んでいこう。<br>まだ見ぬ先の、開かれた明日へと。	
143	1000169	暗黒のハロウィーン・ナハト	あんこくのはろうぃーんなはと	6	143	normal	45	90	72	25	35	10	祝えよ、玲瓏として満ちたる月を！<br>讃えよ、天魔はびこる漆黒を！<br>闇の華たる我が手より与えられし甘美の蜜は、<br>まさに天に昇るが如し、至上の逸品……！<br>心して味わえ、そして求めよ！<br>さらなる甘美は我らが手にあり！	
144	1000155	あまあまお揃いコーデ	あまあまおそろいこーで	6	144	early	105	90	78	25	11	10	ひらひら、ふりふり、スカートが揺れる。<br>いつもよりも可愛らしい、フリルたっぷりのお洋服。<br>「アブラナちゃん、やっぱりすごく似合うよぉ～♪」<br>「そ、そう？　でも、今日だけなんだからね……！」<br>「えへへ、おそろいコーデ、すっごく嬉しい♪」<br>恥じらう乙女と喜ぶ乙女、二人並んでポーズを取って。<br>ほら、意外とまんざらでもないんじゃない？	
145	1000137	お兄ちゃん待って！	おにいちゃんまって！	6	145	normal	60	90	66	25	36	10	久しぶりのお休みはとっても良い天気。<br>今日は一日、のんびり一緒に過ごせる！<br>そう思っていたのに……。<br>「お腹が空いたな！　あのお店まで走るぞー！」<br>「お兄ちゃん待って、置き去りにしないで～！」<br>やっぱり、お兄ちゃんは走り出してしまう。<br>もう……ちょっとくらい、私にかまって！	
146	1000180	輝く不老と競争の騎士	かがやくふろうときょうそうのきし	6	146	late	150	90	39	25	36	10	幾多の死線をくぐり抜け、たどり着いた大きな勝利。<br>それでも相変わらず眠たげな瞳に、<br>いつもとは違う輝きを若き騎士は感じ取る。<br>「あなたでも、そういうの貰うとやっぱり嬉しい？」<br>「んん～……わかんない……でも……」<br>「今日はいつもより……あんまり眠くない、かも……」<br>「ふふっ。あたしは今日は、良い夢が見られそうだわ」	
147	1000181	輝く思慕と希望のドレス	かがやくしぼときぼうのどれす	6	147	late	75	90	84	25	14	10	会場は、新時代の幕開けに歓喜する声で満たされる。<br>逆境の中から掴み取った希望を噛み締めながら、<br>彼女は恥ずかしがりな主役の一人に声をかける。<br>「セルリアさん、どうしてそんな隅っこに？」<br>「大勢の前に出るのは、ちょっと照れてしまって……」<br>「なるほど。では、わたしと一緒に行きましょう！」<br>「あっ……はい、スノードロップさん……！」	
148	1000182	輝く発明と歴史の新星	かがやくはつめいとれきしのしんせい	6	148	late	195	90	42	25	20	10	大きな戦いに幕が下り、勝利を祝って宴が開かれる。<br>数々の歴史を見届けてきた管理人の目は、<br>時代の陰で活躍してきた天才発明家を見逃さない。<br>「ガンライコウさん！　お話聞かせてもらっても！？」<br>「ええ、いいわよ……って、ちょっと近くない？」<br>「まあまあそう言わず！　あっほら、ピースピース♪」<br>「どこに視線を向けているの……？」	
149	1000142	誰が為に聖夜は来る	たがためにせいやはくる	6	149	normal	135	90	54	25	26	10	寒さに震え、闇に怯え、孤独に時をやり過ごす。<br>かつての常識は、今、過去になった。<br>「……なかなかに素敵な歌声だったわ」<br>「へ？　あ、ありがとうございます……？」<br>夜道に明かりが灯り、静寂に歌声が響く。<br>全てを失ったはずのあの夜が、<br>今はこんなにも光り輝いて、眩しくて――暖かい。	
150	1000158	サンタたちのケーキタイム	さんたたちのけーきたいむ	6	150	normal	150	90	48	25	27	10	聖夜祭に賑わうウィンターローズの街並みを、<br>サンタ代行花騎士たちが駆け回る。<br>プレゼント配りの手伝いは予想以上に大忙し！<br>疲れたら、甘いケーキのご褒美だって必要なんです。<br>「わぁぁ……とっても美味しそうなのです！」<br>「あちこち走り回ってお腹がぺこぺこですね……」<br>さあ、一息ついたら、皆のためにまた頑張ろう！	
151	1000183	あま～い誘惑	あま～いゆうわく	6	151	normal	120	90	60	25	24	10	胸の奥から溢れ出す、団長さんへの甘い想い。<br>それに負けないくらい、山盛りの甘いお菓子。<br>これなら独り占めできますか？<br>私だけに構ってくれますか？<br>我慢なんてしなくていいんです。<br>この誘惑は、全部あなたのためのもの。<br>お菓子も私も、美味しくいただいてください♪	
152	1000149	熱狂の一発逆転！	ねっきょうのいっぱつぎゃくてん	6	152	early	150	90	54	25	21	10	水面煌めくロータスレイクのレース会場。<br>怒号、悲鳴、歓喜が入り乱れる混沌の中で、<br>のほほんとマイペースに眺めるは素人二人組。<br>「お～。近くで見ると迫力満点、なの」<br>「これが、スワンボートレースなのですね……！」<br>成るか、胸が高鳴る一発逆転。<br>熱狂の行き着く先は、神のみぞ知る……！	
153	1000130	白き国の黒ウサギ	しろきくにのくろうさぎ	6	153	normal	128	90	60	25	21	10	ウィンターローズを騒がせた暴れウサギの噂話は<br>結局、いつもどおり害虫の仕業だった。<br>電光石火の早業で騒動を解決したのは勿論――<br>「暴れウサギをやっつけた、黒ウサギだぴょん♪」<br>とっておきの場所で一休み。背後には意味深な視線。<br>「……なるほど」<br>「言いたいことがあるなら言えっ！」	
154	1000175	乙女心とラブレター	おとめごころとらぶれたー	6	154	normal	188	90	42	25	21	10	恥じらい頬染め手渡された、ハートに封じたラブレター。<br>「あら、よかったじゃない」なんて、<br>かたわらの親友は喜ぶけれど。<br>向けられた好意はもちろん嬉しい。<br>でも……乙女心にはとても複雑な一通なのです。	
155	1000159	あなたからのお返し	あなたからのおかえし	6	155	normal	105	90	72	25	18	10	別に、お返しなんてしなくてもいいのに。<br>そう言いつつも、差し出された丁寧な包みに、<br>勝手に頬が緩んじゃう。<br>顔も熱いし、きっと真っ赤になっちゃってる。<br>せめて、嬉しくてドキドキしている胸の鼓動が<br>あなたに気づかれませんように。	
156	1000140	守り抜く一撃	まもりぬくいちげき	6	156	normal	225	90	30	25	15	10	「エノテラとカチカチさんに挑むとは無謀ですね」<br>「だからそのカチカチさんというのは……いや、いい」<br>軽口を叩きながら、しかしその眼光は鋭く。<br>世界花へと迫る脅威に、煌めく刃を突きつける。<br>「さあ、最初にブチ転がされたいのは誰ですか？」<br>「来るがいい、一体たりともここは通さん！」	
157	1000171	ハッピーイースター!	はっぴーいーすたー	6	157	normal	345	90	6	25	3	10	ようこそいらっしゃいました！　私たちがご案内します♪<br>右手に見えますのはカラフルなタマゴたち。<br>左手に見えますのは可愛らしいウサギたち！<br>エッグアンドスプーンレースにも、<br>ぜひ挑戦してみてくださいね！<br>さぁ、どこから行きましょうか？<br>賑やかな春のお祭りは、始まったばかりですよ！	
158	1000172	春爛漫のひとやすみ	はるらんまんのひとやすみ	6	158	normal	180	90	48	25	15	10	満開の花々を望む丘の上。<br>敷物を広げて一息つき、<br>ウメ師匠お手製のサンドイッチをぱくり。<br>忙しい毎日の合間に生まれた、<br>大好きな人との憩いのひととき。<br>今だけは二人でのんびり、暖かな季節を満喫しましょう。	
159	1000177	お花見エスコート	おはなみえすこーと	6	159	normal	180	90	42	25	21	10	息を呑むほどに美しいフェリアの花園。<br>お誘いを受けた時は怯えていたけれど、<br>今は来て良かったと心から思う。<br>「どう？　僕もこの景色に元気をもらってるんだ！」<br>明るく優しげな声に、微笑みと笑い声で返す。<br>まだ少しの緊張はあるけれど、<br>春の雪解けのように消えていくだろうか。	
